date,shift,machine_id,output_units,target_units,downtime_minutes,employees_present,quality_good_units,quality_total_units,unit_price,material_cost_per_unit,labor_cost,material_cost,downtime_cost,total_cost,revenue,profit
2025-03-19,3,5,64,91,54,4,61,64,172.68769061397717,73.70068356543578,640,4716.84374818789,450.0,5806.84374818789,11052.012199294539,5245.168451106649
2025-03-20,1,1,72,102,53,4,64,72,105.46103032134691,78.59226506627422,640,5658.643084771744,441.66666666666663,6740.309751438411,7593.194183136978,852.8844316985669
2025-03-20,2,1,88,116,20,4,74,88,146.9406841989258,72.89288917587444,640,6414.574247476951,166.66666666666666,7221.240914143618,12930.78020950547,5709.539295361852
2025-03-20,3,1,99,109,44,5,97,99,112.90712469308815,44.89296991951056,800,4444.4040220315455,366.66666666666663,5611.0706886982125,11177.805344615726,5566.734655917514
2025-03-20,1,2,89,98,44,5,81,89,100.95433530672267,33.76507167992349,800,3005.0913795131905,366.66666666666663,4171.758046179857,8984.935842298317,4813.17779611846
2025-03-20,2,2,90,113,1,4,82,90,198.81240759546353,54.26152278826781,640,4883.537050944103,8.333333333333334,5531.870384277436,17893.116683591717,12361.246299314282
2025-03-20,3,2,67,92,38,4,65,67,146.03553731348268,65.48356717522623,640,4387.399000740157,316.66666666666663,5344.065667406824,9784.381000003339,4440.315332596515
2025-03-20,1,3,78,100,7,4,77,78,196.1414540423639,61.79553828548692,640,4820.051986267979,58.333333333333336,5518.385319601312,15299.033415304384,9780.648095703073
2025-03-20,2,3,83,109,20,4,78,83,104.70583794600189,30.97240251840406,640,2570.709409027537,166.66666666666666,3377.3760756942033,8690.584549518157,5313.208473823954
2025-03-20,3,3,78,110,51,4,73,78,142.8351800568846,31.355332616811655,640,2445.715944111309,425.0,3510.715944111309,11141.144044437,7630.428100325691
2025-03-20,1,4,82,115,49,4,81,82,176.1889894377484,74.66522468940613,640,6122.548424531303,408.3333333333333,7170.881757864636,14447.49713389537,7276.615376030733
2025-03-20,2,4,78,108,42,4,69,78,147.69833926176537,49.46043093117194,640,3857.9136126314115,350.0,4847.9136126314115,11520.4704624177,6672.556849786288
2025-03-20,3,4,60,85,56,4,57,60,133.58163646415346,60.7534877007349,640,3645.209262044094,466.6666666666667,4751.875928710761,8014.898187849208,3263.0222591384463
2025-03-20,1,5,84,95,55,5,77,84,105.05073923828066,57.36523720573422,800,4818.6799252816745,458.3333333333333,6077.0132586150075,8824.262096015575,2747.248837400567
2025-03-20,2,5,78,104,27,4,73,78,147.22484989451584,46.21644395684833,640,3604.8826286341696,225.0,4469.88262863417,11483.538291772236,7013.655663138066
2025-03-20,3,5,103,108,18,5,87,103,199.87929358156543,32.7483153419911,800,3373.0764802250833,150.0,4323.076480225083,20587.56723890124,16264.490758676156
2025-03-21,1,1,74,100,34,4,69,74,115.4520829990519,51.97814708864493,640,3846.382884559725,283.3333333333333,4769.7162178930585,8543.45414192984,3773.737924036782
2025-03-21,2,1,85,117,44,4,75,85,131.6457130874416,34.348351012796655,640,2919.609836087716,366.66666666666663,3926.2765027543824,11189.885612432536,7263.609109678153
2025-03-21,3,1,70,100,55,4,65,70,139.29093356048932,42.93554737078173,640,3005.4883159547207,458.3333333333333,4103.821649288054,9750.365349234253,5646.543699946199
2025-03-21,1,2,80,102,8,4,69,80,193.76397799579019,63.985238928841696,640,5118.819114307335,66.66666666666667,5825.485780974002,15501.118239663214,9675.632458689211
2025-03-21,2,2,77,99,8,4,75,77,125.76319987635291,52.49718371344298,640,4042.2831459351096,66.66666666666667,4748.949812601776,9683.766390479175,4934.816577877399
2025-03-21,3,2,88,115,18,4,78,88,199.5421512925456,44.37555996918795,640,3905.049277288539,150.0,4695.049277288539,17559.709313744013,12864.660036455474
2025-03-21,1,3,66,86,16,4,59,66,109.69787625160954,32.78534180576226,640,2163.832559180309,133.33333333333334,2937.1658925136426,7240.05983260623,4302.893940092587
2025-03-21,2,3,103,104,4,5,98,103,184.5012237155776,32.952507222913596,800,3394.1082439601005,33.333333333333336,4227.4415772934335,19003.62604270449,14776.184465411057
2025-03-21,3,3,74,83,50,5,66,74,151.5167028386589,79.51425852924706,800,5884.055131164282,416.6666666666667,7100.721797830949,11212.236010060758,4111.514212229809
2025-03-21,1,4,70,91,17,4,66,70,181.7191050726641,30.683084273530472,640,2147.815899147133,141.66666666666666,2929.4825658137997,12720.337355086487,9790.854789272687
2025-03-21,2,4,77,80,14,5,76,77,123.96457849575566,31.619456888799753,800,2434.698180437581,116.66666666666667,3351.3648471042475,9545.272544173185,6193.907697068938
2025-03-21,3,4,87,114,21,4,75,87,133.79815504698362,65.27450123365583,640,5678.881607328057,175.0,6493.881607328057,11640.439489087576,5146.557881759519
2025-03-21,1,5,72,100,48,4,61,72,123.59966059092375,37.1772377971884,640,2676.7611213975647,400.0,3716.7611213975647,8899.17556254651,5182.414441148945
2025-03-21,2,5,102,111,38,5,91,102,144.5517814493161,78.34842573091576,800,7991.539424553408,316.66666666666663,9108.206091220074,14744.281707830243,5636.075616610169
2025-03-21,3,5,100,106,27,5,95,100,113.94502362051603,58.46032315647139,800,5846.032315647139,225.0,6871.032315647139,11394.502362051602,4523.470046404464
2025-03-22,1,1,61,87,53,4,52,61,137.20435678122072,34.62247585185333,640,2111.971026963053,441.66666666666663,3193.6376936297197,8369.465763654463,5175.828070024743
2025-03-22,2,1,82,117,58,4,77,82,186.70601823789474,42.19976511762361,640,3460.380739645136,483.3333333333333,4583.714072978469,15309.89349550737,10726.179422528901
2025-03-22,3,1,87,114,17,4,86,87,134.80519554773204,74.77778704369425,640,6505.6674728013995,141.66666666666666,7287.3341394680665,11728.052012652688,4440.717873184622
2025-03-22,1,2,94,99,24,5,90,94,116.06336126185506,38.65119348755822,800,3633.2121878304724,200.0,4633.212187830472,10909.955958614377,6276.743770783904
2025-03-22,2,2,104,110,22,5,91,104,123.03192246828776,35.32058814514223,800,3673.341167094792,183.33333333333331,4656.674500428125,12795.319936701928,8138.645436273803
2025-03-22,3,2,71,94,23,4,60,71,174.72975575598568,32.39569339566669,640,2300.094231092335,191.66666666666669,3131.7608977590016,12405.812658674984,9274.051760915983
2025-03-22,1,3,76,84,43,5,73,76,130.9469549088601,78.74521364051175,800,5984.636236678893,358.3333333333333,7142.969570012226,9951.968573073369,2808.9990030611434
2025-03-22,2,3,96,97,1,5,95,96,157.654498995114,79.16703842071132,800,7600.035688388287,8.333333333333334,8408.36902172162,15134.831903530945,6726.462881809324
2025-03-22,3,3,81,83,6,5,76,81,171.5984693541724,60.366220839653295,800,4889.663888011917,50.0,5739.663888011917,13899.476017687964,8159.812129676047
2025-03-22,1,4,104,118,54,5,93,104,149.2092010350098,79.32437007858647,800,8249.734488172993,450.0,9499.734488172993,15517.75690764102,6018.022419468027
2025-03-22,2,4,82,113,43,4,74,82,184.3812863658306,53.01645253213825,640,4347.349107635337,358.3333333333333,5345.68244096867,15119.265481998109,9773.58304102944
2025-03-22,3,4,81,82,2,5,73,81,195.33071675823726,33.63327937905784,800,2724.295629703685,16.666666666666668,3540.9622963703514,15821.788057417218,12280.825761046866
2025-03-22,1,5,85,91,28,5,72,85,162.02348489611205,57.24005426380492,800,4865.404612423418,233.33333333333334,5898.737945756751,13771.996216169524,7873.258270412773
2025-03-22,2,5,65,83,9,4,62,65,123.8751771086024,40.67714272451707,640,2644.0142770936095,75.0,3359.0142770936095,8051.886512059156,4692.872234965547
2025-03-22,3,5,78,84,31,5,74,78,121.74529322172359,48.33394398514907,800,3770.0476308416273,258.33333333333337,4828.38096417496,9496.13287129444,4667.751907119479
2025-03-23,1,1,95,103,37,5,87,95,195.4666356879069,70.00687913760379,800,6650.65351807236,308.33333333333337,7758.986851405693,18569.330390351155,10810.34353894546
2025-03-23,2,1,106,116,39,5,95,106,135.8661363026459,43.38962372613169,800,4599.300114969959,325.0,5724.300114969959,14401.810448080467,8677.510333110507
2025-03-23,3,1,76,104,39,4,67,76,174.66032046442038,30.62982006358935,640,2327.8663248327907,325.0,3292.8663248327907,13274.184355295949,9981.318030463159
2025-03-23,1,2,82,85,16,5,76,82,123.24040462144131,61.781599932001996,800,5066.091194424163,133.33333333333334,5999.424527757496,10105.713178958187,4106.288651200691
2025-03-23,2,2,57,81,56,4,51,57,122.58396322233921,38.80123775205669,640,2211.6705518672316,466.6666666666667,3318.337218533898,6987.285903673335,3668.948685139437
2025-03-23,3,2,80,105,21,4,78,80,181.16270144448535,44.69583802524669,640,3575.667042019735,175.0,4390.667042019735,14493.016115558828,10102.349073539093
2025-03-23,1,3,69,91,23,4,61,69,185.17903386605417,32.62871989055016,640,2251.381672447961,191.66666666666669,3083.0483391146277,12777.353336757738,9694.30499764311
2025-03-23,2,3,88,91,12,5,83,88,115.63621416448751,67.58990817934665,800,5947.911919782506,100.0,6847.911919782506,10175.986846474902,3328.074926692396
2025-03-23,3,3,69,95,44,4,60,69,126.07087741328522,55.91398603443555,640,3858.0650363760533,366.66666666666663,4864.73170304272,8698.89054151668,3834.158838473959
2025-03-23,1,4,76,86,52,5,73,76,163.17224183265841,55.93739235573547,800,4251.241819035896,433.33333333333337,5484.575152369229,12401.090379282039,6916.51522691281
2025-03-23,2,4,65,87,30,4,61,65,129.64448877441532,76.48248038506642,640,4971.361225029317,250.0,5861.361225029317,8426.891770336995,2565.530545307678
2025-03-23,3,4,85,111,19,4,73,85,125.81076431734147,53.19927087201904,640,4521.938024121619,158.33333333333331,5320.271357454952,10693.914966974025,5373.643609519074
2025-03-23,1,5,63,86,38,4,58,63,170.76205857405353,35.31069137942281,640,2224.5735569036374,316.66666666666663,3181.240223570304,10758.009690165372,7576.7694665950685
2025-03-23,2,5,78,85,37,5,71,78,162.84069576409897,51.93245092179922,800,4050.731171900339,308.33333333333337,5159.064505233672,12701.57426959972,7542.509764366047
2025-03-23,3,5,85,108,7,4,72,85,164.6407375228089,52.91817397131531,640,4498.044787561802,58.333333333333336,5196.378120895135,13994.462689438757,8798.084568543622
2025-03-24,1,1,46,84,38,3,44,46,108.52683416116774,73.30918544345147,480,3372.2225303987675,316.66666666666663,4168.889197065434,4992.234371413716,823.345174348282
2025-03-24,2,1,43,110,9,2,37,43,143.20105589303625,79.95247490518224,320,3437.9564209228365,75.0,3832.9564209228365,6157.645403400559,2324.6889824777227
2025-03-24,3,1,57,102,32,3,53,57,158.5035168718662,54.42712332201286,480,3102.346029354733,266.6666666666667,3849.0126960213997,9034.700461696373,5185.687765674973
2025-03-24,1,2,30,81,29,2,25,30,126.71440698706493,75.53324976919441,320,2265.9974930758326,241.66666666666666,2827.664159742499,3801.432209611948,973.768049869449
2025-03-24,2,2,38,107,52,2,36,38,174.22987567339442,62.155217630892516,320,2361.8982699739154,433.33333333333337,3115.231603307249,6620.735275588988,3505.503672281739
2025-03-24,3,2,38,109,57,2,34,38,121.98619563689769,52.241967967026476,320,1985.194782747006,475.0,2780.194782747006,4635.475434202112,1855.2806514551066
2025-03-24,1,3,46,117,4,2,42,46,161.0376059781692,71.74868928414811,320,3300.4397070708133,33.333333333333336,3653.7730404041467,7407.729874995784,3753.956834591637
2025-03-24,2,3,37,105,47,2,33,37,173.5920406373949,43.754944077956225,320,1618.9329308843803,391.6666666666667,2330.599597551047,6422.905503583611,4092.305906032564
2025-03-24,3,3,70,118,3,3,61,70,178.90961116487568,60.144644130271764,480,4210.125089119024,25.0,4715.125089119024,12523.672781541298,7808.547692422274
2025-03-24,1,4,50,90,32,3,43,50,107.4960043470013,41.15049117668665,480,2057.5245588343323,266.6666666666667,2804.191225500999,5374.800217350065,2570.6089918490666
2025-03-24,2,4,66,118,30,3,57,66,106.52767575664639,71.09196613764513,480,4692.069765084579,250.0,5422.069765084579,7030.826599938661,1608.7568348540826
2025-03-24,3,4,34,97,58,2,30,34,153.9191079513633,42.75467164161897,320,1453.658835815045,483.3333333333333,2256.9921691483783,5233.249670346352,2976.257501197974
2025-03-24,1,5,30,80,24,2,28,30,103.99479732860944,48.11467450001024,320,1443.4402350003072,200.0,1963.4402350003072,3119.8439198582832,1156.403684857976
2025-03-24,2,5,35,97,43,2,30,35,105.5101535158831,51.34473639116513,320,1797.0657736907795,358.3333333333333,2475.399107024113,3692.855373055909,1217.4562660317956
2025-03-24,3,5,65,117,30,3,56,65,131.16529166546488,56.26591322253607,480,3657.284359464845,250.0,4387.284359464845,8525.743958255218,4138.459598790373
2025-03-25,1,1,61,85,47,4,53,61,147.78673549131358,47.764198711846134,640,2913.616121422614,391.6666666666667,3945.2827880892805,9014.990864970128,5069.708076880848
2025-03-25,2,1,90,100,44,5,81,90,130.69310729812327,32.85471689539719,800,2956.924520585747,366.66666666666663,4123.591187252414,11762.379656831094,7638.78846957868
2025-03-25,3,1,65,84,14,4,55,65,101.1917982978242,36.98461863014693,640,2404.0002109595507,116.66666666666667,3160.6668776262172,6577.466889358573,3416.800011732356
2025-03-25,1,2,107,110,12,5,105,107,145.93036882130738,33.84845915040087,800,3621.785129092893,100.0,4521.785129092893,15614.54946387989,11092.764334786996
2025-03-25,2,2,97,106,37,5,91,97,157.2760532955087,36.86135733084355,800,3575.551661091825,308.33333333333337,4683.884994425158,15255.777169664343,10571.892175239185
2025-03-25,3,2,101,104,10,5,92,101,144.61492564571694,63.583011549894934,800,6421.884166539388,83.33333333333333,7305.217499872721,14606.107490217411,7300.88999034469
2025-03-25,1,3,112,117,20,5,102,112,184.37287927102574,51.90220379526919,800,5813.046825070149,166.66666666666666,6779.713491736816,20649.76247835488,13870.048986618065
2025-03-25,2,3,77,108,47,4,74,77,175.31188471796742,66.37261956430604,640,5110.691706451565,391.6666666666667,6142.358373118232,13499.01512328349,7356.656750165259
2025-03-25,3,3,88,115,19,4,79,88,140.11479694917975,77.38980330072286,640,6810.302690463612,158.33333333333331,7608.636023796945,12330.102131527818,4721.466107730873
2025-03-25,1,4,112,119,28,5,100,112,104.90046449712736,58.63851383434729,800,6567.513549446897,233.33333333333334,7600.84688278023,11748.852023678264,4148.005140898034
2025-03-25,2,4,66,93,52,4,64,66,134.96143988077222,59.817324874838796,640,3947.9434417393604,433.33333333333337,5021.276775072693,8907.455032130967,3886.1782570582736
2025-03-25,3,4,100,103,12,5,97,100,173.5228518101596,61.28249564707265,800,6128.249564707265,100.0,7028.249564707265,17352.28518101596,10324.035616308694
2025-03-25,1,5,84,107,7,4,83,84,167.52308375620373,40.294099408916054,640,3384.7043503489485,58.333333333333336,4083.037683682282,14071.939035521114,9988.901351838833
2025-03-25,2,5,84,115,40,4,80,84,112.9857013417881,63.80978731782696,640,5360.022134697465,333.3333333333333,6333.355468030798,9490.798912710201,3157.443444679403
2025-03-25,3,5,84,106,0,4,80,84,151.28353624351422,47.165048459787045,640,3961.8640706221117,0.0,4601.864070622112,12707.817044455194,8105.952973833082
2025-03-26,1,1,64,82,5,4,63,64,161.82850210137198,69.07310443773545,640,4420.678684015069,41.666666666666664,5102.345350681736,10357.024134487807,5254.678783806071
2025-03-26,2,1,92,97,22,5,89,92,167.283168992043,54.861459750999785,800,5047.25429709198,183.33333333333331,6030.587630425313,15390.051547267954,9359.46391684264
2025-03-26,3,1,92,103,47,5,78,92,101.91678875249778,51.59946857317205,800,4747.151108731829,391.6666666666667,5938.8177753984955,9376.344565229796,3437.5267898313004
2025-03-26,1,2,79,109,40,4,69,79,171.22202051771586,38.794514170933105,640,3064.7666195037154,333.3333333333333,4038.099952837049,13526.539620899553,9488.439668062505
2025-03-26,2,2,73,101,43,4,71,73,148.35745857038674,30.732356363624337,640,2243.4620145445765,358.3333333333333,3241.79534787791,10830.094475638232,7588.299127760322
2025-03-26,3,2,82,89,34,5,80,82,122.22827666385852,40.40530172981864,800,3313.2347418451286,283.3333333333333,4396.568075178461,10022.7186864364,5626.150611257938
2025-03-26,1,3,34,96,263,4,28,34,135.0777623010312,71.634687317471,640,2435.579368794014,2191.666666666667,5267.246035460681,4592.643918235061,-674.6021172256196
2025-03-26,2,3,53,105,234,5,47,53,192.80142367293809,38.27100760642047,800,2028.3634031402848,1950.0,4778.363403140285,10218.475454665719,5440.112051525433
2025-03-26,3,3,38,90,222,4,33,38,105.54452357038414,71.6517131970535,640,2722.765101488033,1850.0,5212.765101488033,4010.6918956745976,-1202.0732058134354
2025-03-26,1,4,117,118,2,5,105,117,187.874652367693,39.833361619515365,800,4660.503309483298,16.666666666666668,5477.169976149965,21981.33432702008,16504.164350870113
2025-03-26,2,4,75,94,1,4,69,75,122.30863345289748,57.283433248431734,640,4296.25749363238,8.333333333333334,4944.590826965713,9173.147508967311,4228.556682001598
2025-03-26,3,4,107,115,31,5,102,107,130.15868698735517,39.41512624585532,800,4217.4185083065195,258.33333333333337,5275.7518416398525,13926.979507647004,8651.227666007151
2025-03-26,1,5,96,109,53,5,89,96,157.45821975518794,55.73921174665672,800,5350.964327679045,441.66666666666663,6592.630994345712,15115.989096498042,8523.358102152331
2025-03-26,2,5,78,98,0,4,68,78,113.03204331723359,62.171447475866536,640,4849.37290311759,0.0,5489.37290311759,8816.49937874422,3327.12647562663
2025-03-26,3,5,103,116,52,5,90,103,108.67829540649905,41.842473529827316,800,4309.774773572213,433.33333333333337,5543.108106905546,11193.864426869402,5650.756319963856
2025-03-27,1,1,87,97,49,5,81,87,136.58992986178077,41.4696751077191,800,3607.8617343715614,408.3333333333333,4816.195067704894,11883.323897974928,7067.128830270033
2025-03-27,2,1,83,115,43,4,76,83,110.27682426497817,38.609873971181656,640,3204.6195396080775,358.3333333333333,4202.9528729414105,9152.976413993189,4950.023541051778
2025-03-27,3,1,93,96,15,5,81,93,183.23910417019079,79.5812171480614,800,7401.05319476971,125.0,8326.053194769709,17041.236687827743,8715.183493058033
2025-03-27,1,2,115,116,1,5,112,115,167.42935737000246,78.99777236791392,800,9084.743822310102,8.333333333333334,9893.077155643436,19254.376097550285,9361.298941906849
2025-03-27,2,2,80,114,57,4,77,80,124.36147919821943,69.92779190652996,640,5594.223352522396,475.0,6709.223352522396,9948.918335857554,3239.6949833351573
2025-03-27,3,2,68,98,58,4,58,68,138.28333947684354,61.53176474915402,640,4184.1600029424735,483.3333333333333,5307.4933362758065,9403.26708442536,4095.773748149554
2025-03-27,1,3,66,86,13,4,58,66,157.34318253556611,34.917246079510655,640,2304.5382412477034,108.33333333333334,3052.871574581037,10384.650047347364,7331.7784727663275
2025-03-27,2,3,87,111,9,4,73,87,195.28343891705845,41.96661432736793,640,3651.0954464810097,75.0,4366.095446481009,16989.659185784083,12623.563739303074
2025-03-27,3,3,103,112,35,5,88,103,126.7997266884378,75.61041183907628,800,7787.872419424857,291.6666666666667,8879.539086091523,13060.371848909093,4180.83276281757
2025-03-27,1,4,70,93,24,4,64,70,171.93881555748203,31.40607531389619,640,2198.4252719727333,200.0,3038.4252719727333,12035.717089023743,8997.29181705101
2025-03-27,2,4,107,108,3,5,106,107,182.30035744469347,41.751564940595934,800,4467.417448643765,25.0,5292.417448643765,19506.138246582203,14213.720797938437
2025-03-27,3,4,74,93,2,4,63,74,159.60435954776472,35.37252763144541,640,2617.5670447269604,16.666666666666668,3274.233711393627,11810.72260653459,8536.488895140963
2025-03-27,1,5,68,97,57,4,60,68,181.96770027804592,79.96751502361002,640,5437.791021605482,475.0,6552.791021605482,12373.803618907123,5821.012597301641
2025-03-27,2,5,114,117,12,5,109,114,167.88873371887848,41.83987927280901,800,4769.746237100227,100.0,5669.746237100227,19139.315643952148,13469.569406851922
2025-03-27,3,5,79,87,43,5,78,79,163.01750848870415,79.42452422434025,800,6274.537413722879,358.3333333333333,7432.870747056212,12878.383170607627,5445.512423551415
2025-03-28,1,1,80,88,41,5,68,80,129.94231248031065,35.00774987533835,800,2800.6199900270676,341.6666666666667,3942.286656693734,10395.384998424852,6453.098341731118
2025-03-28,2,1,68,91,28,4,66,68,137.83156071652596,34.41984835733792,640,2340.5496882989787,233.33333333333334,3213.883021632312,9372.546128723765,6158.663107091453
2025-03-28,3,1,104,105,1,5,90,104,162.96835952592028,50.80804732030789,800,5284.036921312021,8.333333333333334,6092.370254645354,16948.70939069571,10856.339136050356
2025-03-28,1,2,84,92,38,5,73,84,182.08490092631286,44.07386512254597,800,3702.2046702938615,316.66666666666663,4818.871336960528,15295.13167781028,10476.26034084975
2025-03-28,2,2,80,110,43,4,69,80,124.37082119043427,45.294740663076,640,3623.57925304608,358.3333333333333,4621.912586379413,9949.665695234742,5327.753108855329
2025-03-28,3,2,74,84,57,5,73,74,161.1141523211246,79.18675168378789,800,5859.8196246003035,475.0,7134.8196246003035,11922.447271763222,4787.627647162918
2025-03-28,1,3,77,104,33,4,71,77,112.78118443603827,59.11187244012932,640,4551.614177889957,275.0,5466.614177889957,8684.151201574947,3217.5370236849894
2025-03-28,2,3,63,82,12,4,62,63,163.49297301177438,72.94661746623638,640,4595.636900372891,100.0,5335.636900372891,10300.057299741786,4964.420399368894
2025-03-28,3,3,77,85,42,5,74,77,189.10216829672115,70.6804406683678,800,5442.39393146432,350.0,6592.39393146432,14560.866958847528,7968.473027383207
2025-03-28,1,4,91,115,1,4,83,91,191.02166549666447,37.72078787696065,640,3432.591696803419,8.333333333333334,4080.9250301367524,17382.971560196467,13302.046530059715
2025-03-28,2,4,105,115,39,5,102,105,164.37198063249457,43.85721759366799,800,4605.007847335139,325.0,5730.007847335139,17259.05796641193,11529.05011907679
2025-03-28,3,4,78,109,49,4,77,78,162.1980790093874,74.09877775703038,640,5779.704665048369,408.3333333333333,6828.037998381702,12651.450162732219,5823.412164350517
2025-03-28,1,5,78,88,50,5,73,78,186.37896229650033,50.33868742860026,800,3926.41761943082,416.6666666666667,5143.084286097487,14537.559059127027,9394.474773029538
2025-03-28,2,5,74,94,7,4,68,74,194.54948605595,61.60600609578257,640,4558.84445108791,58.333333333333336,5257.177784421243,14396.6619681403,9139.484183719058
2025-03-28,3,5,102,106,18,5,87,102,100.74631404172194,51.13433098287129,800,5215.701760252871,150.0,6165.701760252871,10276.124032255639,4110.422272002767
2025-03-29,1,1,86,112,18,4,75,86,126.91897394733053,79.11280304683075,640,6803.701062027444,150.0,7593.701062027444,10915.031759470425,3321.3306974429806
2025-03-29,2,1,81,86,25,5,79,81,135.17201113456522,52.00901643485966,800,4212.730331223633,208.33333333333334,5221.063664556966,10948.932901899783,5727.8692373428175
2025-03-29,3,1,75,84,48,5,67,75,125.83004291275923,73.35058034553002,800,5501.293525914752,400.0,6701.293525914752,9437.253218456943,2735.959692542191
2025-03-29,1,2,81,112,42,4,68,81,148.79001952793018,40.21282339681982,640,3257.2386951424055,350.0,4247.238695142405,12051.991581762344,7804.752886619939
2025-03-29,2,2,103,109,25,5,99,103,199.56451766743493,54.00917576309439,800,5562.945103598722,208.33333333333334,6571.278436932055,20555.145319745796,13983.866882813742
2025-03-29,3,2,72,80,48,5,62,72,191.6756003118747,70.04090499298752,800,5042.9451594951015,400.0,6242.9451594951015,13800.643222454977,7557.698062959876
2025-03-29,1,3,107,117,41,5,98,107,149.2367048701249,39.61578863921753,800,4238.889384396275,341.6666666666667,5380.556051062942,15968.327421103364,10587.771370040422
2025-03-29,2,3,95,108,57,5,93,95,133.5406813496347,77.61320072666862,800,7373.254069033519,475.0,8648.254069033519,12686.364728215296,4038.110659181777
2025-03-29,3,3,92,118,11,4,91,92,154.29404444893277,36.469030848335045,640,3355.150838046824,91.66666666666666,4086.8175047134905,14195.052089301815,10108.234584588325
2025-03-29,1,4,79,86,39,5,75,79,162.29540441833817,52.343709760021945,800,4135.153071041734,325.0,5260.153071041734,12821.336949048715,7561.183878006981
2025-03-29,2,4,85,88,14,5,73,85,185.31281719102367,76.67902280033447,800,6517.7169380284295,116.66666666666667,7434.383604695096,15751.589461237012,8317.205856541916
2025-03-29,3,4,104,113,34,5,90,104,108.42130111770983,79.22879481880565,800,8239.794661155787,283.3333333333333,9323.127994489121,11275.815316241822,1952.6873217527009
2025-03-29,1,5,75,85,54,5,63,75,171.48984380772885,51.49223348715777,800,3861.9175115368325,450.0,5111.9175115368325,12861.738285579664,7749.8207740428315
2025-03-29,2,5,78,88,51,5,70,78,196.44882250238544,44.471818401501096,800,3468.8018353170855,425.0,4693.8018353170855,15323.008155186064,10629.20631986898
2025-03-29,3,5,65,83,4,4,56,65,110.04575496809684,55.45789827813013,640,3604.7633880784583,33.333333333333336,4278.096721411791,7152.974072926295,2874.877351514504
2025-03-30,1,1,105,116,44,5,104,105,122.06990747853351,56.66541812293704,800,5949.868902908389,366.66666666666663,7116.535569575056,12817.340285246019,5700.804715670963
2025-03-30,2,1,79,90,54,5,69,79,163.5264987359081,32.077992413612925,800,2534.161400675421,450.0,3784.161400675421,12918.593400136739,9134.431999461318
2025-03-30,3,1,80,110,41,4,78,80,136.6113117928751,35.18183632403978,640,2814.5469059231823,341.6666666666667,3796.213572589849,10928.904943430009,7132.69137084016
2025-03-30,1,2,99,111,50,5,91,99,100.7091812774371,64.0125344165187,800,6337.240907235352,416.6666666666667,7553.907573902019,9970.208946466273,2416.301372564254
2025-03-30,2,2,90,119,25,4,78,90,165.01132234192136,67.10112259398801,640,6039.101033458921,208.33333333333334,6887.434366792254,14851.019010772921,7963.584643980667
2025-03-30,3,2,57,80,52,4,53,57,130.8917722843766,48.436257773542295,640,2760.8666930919107,433.33333333333337,3834.2000264252442,7460.831020209466,3626.630993784222
2025-03-30,1,3,78,102,20,4,66,78,140.03566268398305,77.35764680031774,640,6033.896450424783,166.66666666666666,6840.56311709145,10922.781689350677,4082.2185722592267
2025-03-30,2,3,75,85,54,5,74,75,148.38772645642592,74.8766163261042,800,5615.746224457815,450.0,6865.746224457815,11129.079484231945,4263.33325977413
2025-03-30,3,3,104,119,57,5,90,104,182.55348415204156,69.56553571563335,800,7234.815714425868,475.0,8509.815714425868,18985.56235181232,10475.746637386454
2025-03-30,1,4,96,101,22,5,85,96,128.9150334454151,77.61300391811619,800,7450.848376139154,183.33333333333331,8434.181709472488,12375.84321075985,3941.661501287361
2025-03-30,2,4,86,114,26,4,74,86,153.75811380515142,58.78962355611549,640,5055.907625825932,216.66666666666669,5912.574292492599,13223.197787243022,7310.623494750423
2025-03-30,3,4,79,109,45,4,69,79,196.03667746221302,32.2294046367072,640,2546.122966299869,375.0,3561.122966299869,15486.897519514829,11925.77455321496
2025-03-30,1,5,90,102,56,5,83,90,156.68584332940947,76.61334419604862,800,6895.200977644376,466.6666666666667,8161.867644311043,14101.725899646852,5939.858255335809
2025-03-30,2,5,87,118,36,4,82,87,101.32812034585801,57.100764923986304,640,4967.766548386809,300.0,5907.766548386809,8815.546470089646,2907.779921702838
2025-03-30,3,5,82,108,19,4,81,82,107.2213185335188,64.22176805346538,640,5266.1849803841615,158.33333333333331,6064.5183137174945,8792.148119748541,2727.6298060310464
2025-03-31,1,1,42,81,56,3,36,42,148.52906340617153,37.4690818113216,480,1573.7014360755072,466.6666666666667,2520.368102742174,6238.2206630592045,3717.8525603170306
2025-03-31,2,1,44,112,0,2,41,44,187.2394563354815,60.65581195346208,320,2668.8557259523313,0.0,2988.8557259523313,8238.536078761186,5249.680352808855
2025-03-31,3,1,36,104,56,2,32,36,151.83654633353206,33.64492259358275,320,1211.217213368979,466.6666666666667,1997.8838800356457,5466.115668007154,3468.2317879715088
2025-03-31,1,2,37,101,38,2,31,37,180.36934518773023,70.89110367830953,320,2622.970836097453,316.66666666666663,3259.6375027641193,6673.665771946018,3414.028269181899
2025-03-31,2,2,37,99,30,2,36,37,186.64510632490413,56.04410892237556,320,2073.6320301278956,250.0,2643.6320301278956,6905.868934021453,4262.236903893558
2025-03-31,3,2,52,99,59,3,45,52,126.06751577405936,44.84478371340215,480,2331.928753096912,491.66666666666663,3303.5954197635783,6555.510820251086,3251.915400487508
2025-03-31,1,3,67,118,24,3,63,67,107.9076020976648,52.37514448497541,480,3509.1346804933523,200.0,4189.134680493353,7229.809340543542,3040.6746600501892
